"Guild","Zone","Year","n_species","comp_median","comp_low","comp_high"
"Social Wasps","Outside",2018,3,0.118012766590372,0.0465611558575536,0.197074219049058
"Social Wasps","Outside",2019,3,0.14645930818764,0.0756299269125712,0.232358080627265
"Social Wasps","Outside",2020,3,0.170902940913779,0.0909179689365251,0.254600917565898
"Social Wasps","Outside",2021,3,0.167802245326848,0.0888272577025517,0.259219519701542
"Social Wasps","Outside",2022,3,0.162866733289085,0.0793252555982754,0.247787738329113
"Social Wasps","Outside",2023,3,0.144377434314073,0.0661550241703593,0.224315835703336
"Solitary Wasps","Core",2000,2,6.48466423205367e-05,1e-06,0.00781906685885462
"Solitary Wasps","Core",2001,2,8.68232620186002e-05,1e-06,0.00970434540363198
"Solitary Wasps","Core",2002,2,0.000101485560495069,1.13281432241684e-06,0.00916177397537457
"Solitary Wasps","Core",2003,2,9.71455135154838e-05,1.10255123379234e-06,0.00769929944062378
"Solitary Wasps","Core",2004,2,7.48607891108253e-05,1e-06,0.00421043862529254
"Solitary Wasps","Core",2005,2,9.04919345257351e-05,1.10584163847738e-06,0.00673167944963107
"Solitary Wasps","Core",2006,2,9.19499582619036e-05,1.44147764115576e-06,0.00548085032601761
"Solitary Wasps","Core",2007,2,8.17236680822001e-05,1.36443308508184e-06,0.00644317408310056
"Solitary Wasps","Core",2008,2,8.52653106193468e-05,1.76596652262384e-06,0.0045208431513751
"Solitary Wasps","Core",2009,2,9.1666060431849e-05,2.07269949365247e-06,0.00435151042275157
"Solitary Wasps","Core",2010,2,7.84089855022921e-05,2.49167929205278e-06,0.00290666121820169
"Solitary Wasps","Core",2011,2,9.97592485444043e-05,4.05176729556198e-06,0.00495692381697553
"Solitary Wasps","Core",2012,2,0.000104183844813198,4.27362142302368e-06,0.00573107775178613
"Solitary Wasps","Core",2013,2,0.000104814359773073,5.47097533809421e-06,0.00477651741614012
"Solitary Wasps","Core",2014,2,0.000116394744376559,7.0131399831529e-06,0.00408239419144072
"Solitary Wasps","Core",2015,2,0.000120417334942422,6.35954255176473e-06,0.00424856190445541
"Solitary Wasps","Core",2016,2,0.000139432810228578,8.4420790178121e-06,0.00516557899086397
"Solitary Wasps","Core",2017,2,0.00015586643948957,1.97264620036809e-05,0.0064134372578251
"Solitary Wasps","Core",2018,2,0.000141050192631043,1.72370438026635e-05,0.0052612719780218
"Solitary Wasps","Core",2019,2,0.000168819694449377,2.39215657356355e-05,0.00614443029054796
"Solitary Wasps","Core",2020,2,0.000193382099968673,3.35566378479803e-05,0.00827349762484685
"Solitary Wasps","Core",2021,2,0.000184825515736381,2.47534964415217e-05,0.00693873634299134
"Solitary Wasps","Core",2022,2,0.000190529269543962,2.95370903571345e-05,0.00905229231057478
"Solitary Wasps","Core",2023,2,0.000166080257557229,1.94122805298782e-05,0.00834067096924051
"Solitary Wasps","Buffer",2000,2,0.000732151507566047,2.33735112271371e-06,0.0284604048535084
"Solitary Wasps","Buffer",2001,2,0.000728888754982483,3.77393118339837e-06,0.0241802110731996
"Solitary Wasps","Buffer",2002,2,0.000822449901320088,5.36968069595707e-06,0.0216356885953499
"Solitary Wasps","Buffer",2003,2,0.000851399426747636,6.98240376138499e-06,0.0176196709337436
"Solitary Wasps","Buffer",2004,2,0.000867977282210094,5.66942950716803e-06,0.0202738508113979
"Solitary Wasps","Buffer",2005,2,0.00110241562555774,9.72400582434989e-06,0.015438299993993
"Solitary Wasps","Buffer",2006,2,0.00108352308001746,1.05814275595388e-05,0.0159108847412272
"Solitary Wasps","Buffer",2007,2,0.00114988416785094,1.55477338359293e-05,0.0154043286550906
"Solitary Wasps","Buffer",2008,2,0.00111198815912449,1.51073714639481e-05,0.0155823733799023
"Solitary Wasps","Buffer",2009,2,0.00119134821453421,1.39294354735275e-05,0.015141769770786
"Solitary Wasps","Buffer",2010,2,0.00151307810269027,2.85162214309571e-05,0.0152097372293632
"Solitary Wasps","Buffer",2011,2,0.00163478671323526,4.16888252475485e-05,0.0141199359996617
"Solitary Wasps","Buffer",2012,2,0.00222587753924964,7.7558291314166e-05,0.0157593532006335
"Solitary Wasps","Buffer",2013,2,0.00285656867588749,7.50549595245737e-05,0.0163556952328673
"Solitary Wasps","Buffer",2014,2,0.0043967555069088,0.000357452080531002,0.0191005517134823
"Solitary Wasps","Buffer",2015,2,0.00528853715959365,0.000555678250541551,0.0222887264856221
"Solitary Wasps","Buffer",2016,2,0.00518479829520532,0.000475348294224482,0.0193681319680841
"Solitary Wasps","Buffer",2017,2,0.00637374381555358,0.00072573879748269,0.0221617757588896
"Solitary Wasps","Buffer",2018,2,0.0107110447983483,0.00223503760448948,0.0277346781853457
"Solitary Wasps","Buffer",2019,2,0.0117115113552821,0.00263225745516213,0.0314806694707643
"Solitary Wasps","Buffer",2020,2,0.0168868505237959,0.00505524938807331,0.0393721890941127
"Solitary Wasps","Buffer",2021,2,0.0215976636494479,0.00679156123412294,0.0460148689392379
"Solitary Wasps","Buffer",2022,2,0.0253916411583324,0.00830907331962765,0.0588841746936511
"Solitary Wasps","Buffer",2023,2,0.03560438387663,0.00849592392136448,0.0923349797161465
"Solitary Wasps","Outside",2000,2,0.0140286033374593,0.000452734482409783,0.0864198545991681
"Solitary Wasps","Outside",2001,2,0.0174792118850864,0.00105596097397364,0.0765431177465809
"Solitary Wasps","Outside",2002,2,0.0164822848852155,0.00109941625867917,0.0743941011883983
"Solitary Wasps","Outside",2003,2,0.0176593601406012,0.000941749939882266,0.0723179601622782
"Solitary Wasps","Outside",2004,2,0.0191353848600909,0.00139369943212951,0.0755041179569397
"Solitary Wasps","Outside",2005,2,0.0206421291248807,0.0021689992235372,0.0752058649203177
"Solitary Wasps","Outside",2006,2,0.0230446053030503,0.00188054621684644,0.0813142010699842
"Solitary Wasps","Outside",2007,2,0.0275757393192684,0.00312103611198776,0.090201714881736
"Solitary Wasps","Outside",2008,2,0.0295738038061527,0.00455114440042078,0.0926505514455419
"Solitary Wasps","Outside",2009,2,0.0393065973662708,0.00681662158589774,0.101878600690338
"Solitary Wasps","Outside",2010,2,0.0425686331710882,0.00914990832373141,0.10749274389306
"Solitary Wasps","Outside",2011,2,0.066240823508542,0.0183816793256911,0.153948439159245
"Solitary Wasps","Outside",2012,2,0.0707633608156061,0.0233102499928117,0.156569576128816
